sample_number,test_number,name,entry,units,status
107647,507647,Content,90.15,%,A
107648,507648,Content,90.37,%,A
107649,507649,Content,97.49,%,I
107650,507650,Potency,97.44,%,A
107651,507651,Potency,97.77,%,A
107652,507652,Potency,99.45,%,I
107653,507653,Potency,93.83,%,A
107654,507654,,95.57,%,I
107655,507655,,95.25,%,A
107656,507656,Potency,91.2,%,I
107657,507657,,96.09,%,I
107658,507658,Content,95.17,%,I
107659,507659,Potency,94.13,%,I
107660,507660,,94.35,%,A
107661,507661,Content,98.45,%,I
107662,507662,Potency,97.4,%,A
107663,507663,Content,,%,A
107664,507664,Potency,98.21,%,I
107665,507665,Content,97.11,%,I
107666,507666,,96.56,%,I
107667,507667,Potency,93.62,%,A
107668,507668,Potency,93.39,%,I
107669,507669,Content,98.06,%,A
107670,507670,Potency,91.9,%,A
107671,507671,,92.88,%,A
107672,507672,,92.21,%,A
107673,507673,,92.58,%,I
107674,507674,Potency,,%,I
107675,507675,Content,90.78,%,I
107676,507676,Content,96.3,%,A
107677,507677,Potency,90.22,%,A
107678,507678,Potency,97.43,%,I
107679,507679,,90.82,%,A
107680,507680,,96.82,%,A
107681,507681,,93.69,%,A
107682,507682,Content,98.62,%,A
107683,507683,Content,95.17,%,A
107684,507684,Potency,97.61,%,A
107685,507685,,99.44,%,A
107686,507686,Potency,91.98,%,A
107687,507687,Content,95.07,%,A
107688,507688,,93.26,%,I
107689,507689,Content,97.83,%,I
107690,507690,,98.88,%,A
107691,507691,,91.71,%,A
107692,507692,Potency,99.75,%,I
107693,507693,Content,94.91,%,A
107694,507694,,99.13,%,A
107695,507695,,96.23,%,I
107696,507696,Potency,99.62,%,A
107697,507697,Content,96.11,%,I
107698,507698,Content,97.87,%,I
107699,507699,Content,92.94,%,A
107700,507700,Content,95.92,%,I
107701,507701,Potency,92.63,%,A
107702,507702,Content,90.39,%,A
107703,507703,Potency,99.77,%,I
107704,507704,Content,,%,A
107705,507705,Content,98.04,%,A
107706,507706,Potency,96.44,%,I
107707,507707,,90.21,%,A
107708,507708,Potency,96.37,%,I
107709,507709,Potency,95.53,%,A
107710,507710,,96.59,%,I
107711,507711,Content,96.47,%,I
107712,507712,Content,99.37,%,I
107713,507713,Potency,94.65,%,A
107714,507714,Content,94.73,%,A
107715,507715,Content,98.77,%,A
107716,507716,Potency,95.04,%,I
107717,507717,,91.45,%,I
107718,507718,Content,93.76,%,I
107719,507719,,92.59,%,A
107720,507720,Potency,92.76,%,A
107721,507721,,92.96,%,I
107722,507722,Content,93.9,%,I
107723,507723,,90.63,%,A
107724,507724,Potency,95.13,%,I
107725,507725,Potency,,%,I
107726,507726,Content,99.71,%,A
107727,507727,Content,93.41,%,I
107728,507728,Content,96.75,%,I
107729,507729,Content,97.11,%,A
107730,507730,Potency,90.12,%,I
107731,507731,,,%,A
107732,507732,Potency,96.57,%,I
107733,507733,Potency,93.16,%,A
107734,507734,Potency,99.12,%,A
107735,507735,,94.13,%,A
107736,507736,Content,90.9,%,I
107737,507737,Content,98.35,%,A
107738,507738,Content,97.0,%,A
107739,507739,Potency,94.47,%,A
107740,507740,,91.75,%,A
107741,507741,,93.26,%,I
107742,507742,Potency,98.47,%,A
107743,507743,Content,92.26,%,I
107744,507744,,,%,A
107745,507745,Potency,91.81,%,A
107746,507746,Content,95.79,%,I
107747,507747,Content,99.0,%,A
107748,507748,Potency,93.44,%,I
107749,507749,Content,99.34,%,I
107750,507750,,92.9,%,A
107751,507751,Content,95.36,%,A
107752,507752,Content,,%,I
107753,507753,,92.94,%,A
107754,507754,,92.93,%,A
107755,507755,,,%,A
107756,507756,Potency,95.46,%,A
107757,507757,,92.72,%,I
107758,507758,Content,98.53,%,A
107759,507759,,98.23,%,I
107760,507760,Content,91.44,%,I
107761,507761,,93.2,%,I
107762,507762,,98.78,%,A
107763,507763,Potency,99.27,%,A
107764,507764,Content,91.22,%,I
107765,507765,Potency,92.81,%,A
107766,507766,,,%,A
107767,507767,Content,91.94,%,A
107768,507768,,92.96,%,A
107769,507769,Potency,94.29,%,A
107770,507770,Content,97.45,%,I
107771,507771,Potency,96.93,%,I
107772,507772,,96.87,%,A
107773,507773,Content,92.51,%,I
107774,507774,,,%,I
107775,507775,Potency,99.84,%,A
107776,507776,Potency,94.48,%,A
107777,507777,Content,90.41,%,A
107778,507778,Content,93.34,%,I
107779,507779,Content,,%,A
107780,507780,,95.72,%,A
107781,507781,Potency,97.4,%,A
107782,507782,Content,94.62,%,I
107783,507783,Potency,97.54,%,I
107784,507784,Content,98.49,%,A
107785,507785,Potency,92.87,%,A
107786,507786,Content,96.72,%,A
107787,507787,Content,99.45,%,A
107788,507788,Content,93.55,%,A
107789,507789,Content,91.47,%,A
107790,507790,,99.15,%,A
107791,507791,,,%,A
107792,507792,,95.63,%,I
107793,507793,Potency,96.8,%,A
107794,507794,,92.3,%,I
107795,507795,Potency,99.15,%,A
107796,507796,Content,94.02,%,A
107797,507797,Potency,90.27,%,I
107798,507798,Potency,92.55,%,I
107799,507799,Content,97.48,%,A
107800,507800,,97.93,%,I
107801,507801,Content,97.98,%,A
107802,507802,Potency,91.88,%,A
107803,507803,Potency,93.05,%,A
107804,507804,Content,95.24,%,I
107805,507805,Content,,%,I
107806,507806,,92.4,%,A
107807,507807,,94.02,%,A
107808,507808,,97.14,%,I
107809,507809,Potency,,%,I
107810,507810,,98.53,%,A
107811,507811,Content,94.51,%,A
107812,507812,,91.54,%,I
107813,507813,,91.62,%,I
107814,507814,,94.31,%,I
107815,507815,Potency,91.52,%,A
107816,507816,Potency,95.1,%,A
107817,507817,Potency,92.66,%,I
107818,507818,Potency,96.83,%,A
107819,507819,Content,,%,I
107820,507820,Content,90.25,%,I
107821,507821,Potency,99.15,%,A
107822,507822,Potency,99.5,%,I
107823,507823,,92.68,%,I
107824,507824,Potency,99.21,%,I
107825,507825,,92.53,%,I
107826,507826,Content,95.17,%,I
107827,507827,Content,90.38,%,A
107828,507828,,90.76,%,A
107829,507829,,91.58,%,A
107830,507830,,,%,I
107831,507831,,93.72,%,I
107832,507832,Potency,93.54,%,I
107833,507833,,95.4,%,I
107834,507834,,91.82,%,A
107835,507835,,91.55,%,A
107836,507836,Content,90.59,%,A
107837,507837,Content,94.91,%,I
107838,507838,,94.37,%,I
107839,507839,Content,,%,I
107840,507840,Potency,90.97,%,A
107841,507841,,93.42,%,I
107842,507842,Potency,92.88,%,I
107843,507843,Potency,97.09,%,A
107844,507844,Potency,94.09,%,A
107845,507845,Potency,,%,A
107846,507846,Potency,92.54,%,I
107847,507847,,94.67,%,A
107848,507848,,,%,I
107849,507849,,99.69,%,I
107850,507850,,98.32,%,I
107851,507851,Content,94.25,%,A
107852,507852,Content,98.84,%,I
107853,507853,Content,94.48,%,A
107854,507854,,92.69,%,A
107855,507855,Content,93.84,%,I
107856,507856,Potency,91.86,%,I
107857,507857,Content,,%,I
107858,507858,Content,93.62,%,A
107859,507859,Potency,94.46,%,A
107860,507860,,91.38,%,I
107861,507861,Potency,99.08,%,I
107862,507862,Content,91.96,%,I
107863,507863,Potency,,%,I
107864,507864,Potency,90.23,%,I
107865,507865,Content,96.92,%,I
107866,507866,Content,95.45,%,A
107867,507867,Potency,93.61,%,I
107868,507868,,93.83,%,A
107869,507869,,92.03,%,I
107870,507870,,92.63,%,A
107871,507871,Content,,%,I
107872,507872,Potency,94.28,%,A
107873,507873,,97.94,%,A
107874,507874,Content,95.8,%,A
107875,507875,,96.36,%,I
107876,507876,Content,91.96,%,A
107877,507877,Potency,95.6,%,A
107878,507878,,90.98,%,I
107879,507879,Potency,91.3,%,A
107880,507880,,95.06,%,I
107881,507881,Potency,96.01,%,A
107882,507882,,95.13,%,I
107883,507883,Content,,%,I
107884,507884,Content,90.36,%,A
107885,507885,Potency,98.92,%,A
107886,507886,,96.56,%,A
107887,507887,,93.73,%,A
107888,507888,Content,97.68,%,I
107889,507889,Potency,91.37,%,I
107890,507890,Potency,92.67,%,I
107891,507891,,96.36,%,I
107892,507892,Content,92.79,%,I
107893,507893,,98.41,%,A
107894,507894,Content,95.4,%,I
107895,507895,Content,92.63,%,A
107896,507896,Potency,92.87,%,A
107897,507897,Content,92.39,%,A
107898,507898,,93.23,%,I
107899,507899,Content,93.43,%,I
107900,507900,Content,96.97,%,A
107901,507901,,92.93,%,I
107902,507902,,93.26,%,I
107903,507903,Potency,98.76,%,A
107904,507904,Potency,95.79,%,A
107905,507905,Content,92.21,%,A
107906,507906,Content,94.83,%,I
107907,507907,Potency,95.44,%,A
107908,507908,,93.71,%,A
107909,507909,Content,90.24,%,A
107910,507910,Content,,%,I
107911,507911,Potency,,%,A
107912,507912,Content,92.22,%,I
107913,507913,Content,94.6,%,A
107914,507914,Potency,98.23,%,I
107915,507915,,92.58,%,I
107916,507916,,91.86,%,I
107917,507917,Potency,97.85,%,A
107918,507918,,97.62,%,A
107919,507919,Potency,92.3,%,I
107920,507920,Content,93.41,%,I
107921,507921,Content,90.59,%,A
107922,507922,,98.63,%,I
107923,507923,Content,90.56,%,A
107924,507924,Potency,95.91,%,A
107925,507925,Content,95.53,%,A
107926,507926,Potency,93.92,%,A
107927,507927,Content,97.17,%,I
107928,507928,Potency,,%,A
107929,507929,Potency,97.07,%,A
107930,507930,,91.43,%,A
107931,507931,,98.46,%,I
107932,507932,,,%,A
107933,507933,Potency,93.05,%,I
107934,507934,Content,92.76,%,A
107935,507935,Potency,98.02,%,A
107936,507936,Potency,99.82,%,I
107937,507937,,99.27,%,A
107938,507938,,96.79,%,A
107939,507939,Content,99.47,%,I
107940,507940,Potency,95.43,%,I
107941,507941,Content,91.38,%,A
107942,507942,Potency,92.4,%,I
107943,507943,Potency,98.9,%,A
107944,507944,,96.23,%,I
107945,507945,Content,97.13,%,A
107946,507946,Content,96.39,%,I
107947,507947,Content,98.17,%,I
107948,507948,Potency,95.87,%,A
107949,507949,,90.81,%,A
107950,507950,Content,92.8,%,I
107951,507951,,92.5,%,A
107952,507952,Content,92.28,%,I
107953,507953,,95.31,%,A
107954,507954,,96.96,%,A
107955,507955,,94.55,%,I
107956,507956,Content,97.68,%,I
107957,507957,Potency,94.89,%,I
107958,507958,Content,98.69,%,A
107959,507959,Content,92.84,%,I
107960,507960,Potency,95.13,%,A
107961,507961,,90.64,%,I
107962,507962,,94.3,%,I
107963,507963,Potency,96.97,%,A
107964,507964,Potency,99.29,%,I
107965,507965,Content,98.36,%,I
107966,507966,Content,96.37,%,A
107967,507967,,98.75,%,I
107968,507968,Content,96.86,%,I
107969,507969,Potency,96.67,%,A
107970,507970,Content,92.75,%,I
107971,507971,Content,94.57,%,I
107972,507972,Potency,98.36,%,I
107973,507973,Content,94.26,%,I
107974,507974,,98.54,%,I
107975,507975,Content,93.8,%,A
107976,507976,Potency,92.97,%,I
107977,507977,Content,98.04,%,A
107978,507978,Content,92.62,%,I
107979,507979,,97.6,%,I
107980,507980,Content,94.82,%,A
107981,507981,Content,92.42,%,I
107982,507982,Potency,94.2,%,I
107983,507983,,90.44,%,I
107984,507984,Content,,%,I
107985,507985,Content,99.97,%,I
107986,507986,Content,,%,A
107987,507987,,,%,A
107988,507988,,,%,I
107989,507989,,95.59,%,A
107990,507990,Potency,,%,I
107991,507991,Content,92.1,%,A
107992,507992,Potency,95.11,%,A
107993,507993,Potency,91.89,%,A
107994,507994,Content,91.07,%,A
107995,507995,Potency,97.67,%,A
107996,507996,Potency,93.05,%,I
107997,507997,,94.51,%,I
107998,507998,Potency,95.17,%,A
107999,507999,Content,95.67,%,I
108000,508000,Content,95.24,%,A
108001,508001,Content,95.11,%,I
108002,508002,Potency,92.38,%,A
108003,508003,,94.72,%,I
108004,508004,Potency,98.46,%,A
108005,508005,,95.73,%,I
108006,508006,Content,95.65,%,A
108007,508007,Content,93.59,%,I
108008,508008,,95.84,%,A
108009,508009,Content,92.93,%,I
108010,508010,,94.56,%,I
108011,508011,,92.66,%,I
108012,508012,Content,90.1,%,I
108013,508013,Content,98.25,%,I
108014,508014,Potency,99.11,%,I
108015,508015,Potency,96.53,%,A
108016,508016,Potency,90.85,%,I
108017,508017,,97.11,%,I
108018,508018,Potency,93.68,%,I
108019,508019,Potency,90.71,%,A
108020,508020,Potency,99.13,%,I
108021,508021,Content,94.15,%,A
108022,508022,Potency,98.27,%,I
108023,508023,,94.92,%,A
108024,508024,Content,95.65,%,I
108025,508025,,96.21,%,A
108026,508026,Potency,93.11,%,I
108027,508027,Content,94.5,%,I
108028,508028,Potency,92.96,%,I
108029,508029,Potency,92.07,%,A
108030,508030,,98.04,%,A
108031,508031,Content,96.07,%,A
108032,508032,Potency,98.06,%,I
108033,508033,Potency,,%,A
108034,508034,,97.56,%,I
108035,508035,Content,96.4,%,A
108036,508036,Content,99.58,%,I
108037,508037,Potency,90.01,%,A
108038,508038,,99.42,%,I
108039,508039,,95.12,%,I
108040,508040,Content,98.3,%,I
108041,508041,Potency,94.93,%,I
108042,508042,Potency,98.19,%,I
108043,508043,Potency,91.8,%,A
108044,508044,Potency,94.32,%,A
108045,508045,Potency,91.2,%,I
108046,508046,Potency,91.6,%,I
108047,508047,Content,98.13,%,A
108048,508048,Content,93.7,%,A
108049,508049,Content,95.77,%,I
108050,508050,Content,93.55,%,I
108051,508051,,,%,I
108052,508052,,93.91,%,I
108053,508053,Potency,91.32,%,I
108054,508054,,97.87,%,I
108055,508055,Potency,99.01,%,I
108056,508056,Content,99.92,%,I
108057,508057,,99.5,%,I
108058,508058,,95.71,%,A
108059,508059,Content,95.42,%,I
108060,508060,Content,,%,A
108061,508061,,93.64,%,I
108062,508062,Potency,93.0,%,I
108063,508063,Content,96.86,%,I
108064,508064,,92.85,%,I
108065,508065,Potency,96.38,%,I
108066,508066,,90.76,%,I
108067,508067,,98.21,%,A
108068,508068,Content,94.99,%,I
108069,508069,Content,97.65,%,A
108070,508070,Content,99.31,%,A
108071,508071,,91.42,%,I
108072,508072,,91.08,%,A
108073,508073,,93.54,%,I
108074,508074,Content,,%,I
108075,508075,Potency,93.71,%,A
108076,508076,Content,94.36,%,A
108077,508077,Content,98.62,%,A
108078,508078,Content,96.41,%,I
108079,508079,Potency,97.75,%,A
108080,508080,Potency,90.5,%,A
108081,508081,,94.6,%,I
108082,508082,,94.35,%,I
108083,508083,Potency,91.57,%,A
108084,508084,Potency,98.26,%,A
108085,508085,,94.82,%,A
108086,508086,Potency,90.99,%,A
108087,508087,,99.11,%,A
108088,508088,,98.94,%,I
108089,508089,Potency,92.49,%,I
108090,508090,Potency,93.65,%,A
108091,508091,,99.51,%,I
108092,508092,Content,99.82,%,A
108093,508093,Potency,94.88,%,A
108094,508094,,96.77,%,A
108095,508095,Potency,91.5,%,I
108096,508096,Potency,91.36,%,I
108097,508097,Potency,98.53,%,I
108098,508098,Potency,91.63,%,I
108099,508099,Content,90.68,%,A
108100,508100,Content,91.14,%,I
108101,508101,,90.77,%,I
108102,508102,Content,94.28,%,A
108103,508103,Potency,91.83,%,I
108104,508104,Potency,94.82,%,A
108105,508105,Content,94.43,%,I
108106,508106,,93.65,%,A
108107,508107,Potency,92.69,%,A
108108,508108,Content,92.88,%,I
108109,508109,,93.11,%,I
108110,508110,Content,98.98,%,I
108111,508111,Potency,98.29,%,A
108112,508112,Content,,%,A
108113,508113,Content,90.62,%,A
108114,508114,,90.77,%,A
108115,508115,,93.1,%,A
108116,508116,Content,93.6,%,I
108117,508117,Content,90.01,%,I
108118,508118,Content,,%,I
108119,508119,Content,96.87,%,I
108120,508120,Potency,96.7,%,I
108121,508121,Potency,91.77,%,A
108122,508122,Potency,96.51,%,I
108123,508123,Potency,98.88,%,I
108124,508124,,90.61,%,I
108125,508125,Potency,95.05,%,I
108126,508126,Content,93.92,%,I
108127,508127,,95.94,%,A
108128,508128,Content,94.78,%,I
108129,508129,Potency,93.25,%,I
108130,508130,Potency,97.95,%,A
108131,508131,Potency,,%,I
108132,508132,Content,95.39,%,I
108133,508133,Content,97.76,%,A
108134,508134,,96.05,%,A
108135,508135,,,%,I
108136,508136,,99.69,%,I
108137,508137,,91.41,%,A
108138,508138,,99.61,%,I
108139,508139,Potency,97.56,%,A
108140,508140,,95.36,%,A
108141,508141,,,%,I
108142,508142,,91.69,%,A
108143,508143,,92.21,%,A
108144,508144,Content,,%,A
108145,508145,,95.93,%,A
108146,508146,,94.61,%,I
108147,508147,Content,90.87,%,I
108148,508148,Potency,96.98,%,I
108149,508149,Content,99.78,%,I
108150,508150,,97.37,%,I
108151,508151,Content,95.25,%,I
108152,508152,Content,95.54,%,A
108153,508153,,99.73,%,A
108154,508154,Content,96.53,%,I
108155,508155,Content,93.82,%,I
108156,508156,Potency,94.96,%,I
108157,508157,,96.9,%,A
108158,508158,Content,98.05,%,A
108159,508159,Potency,99.93,%,I
108160,508160,,92.98,%,A
108161,508161,Content,90.87,%,I
108162,508162,Potency,91.64,%,I
108163,508163,,96.49,%,A
108164,508164,Content,92.35,%,A
108165,508165,,98.18,%,I
108166,508166,Content,99.16,%,I
108167,508167,Content,92.61,%,A
108168,508168,,94.39,%,A
108169,508169,Potency,,%,I
108170,508170,,98.46,%,I
108171,508171,,93.84,%,A
108172,508172,Potency,93.72,%,I
108173,508173,Potency,91.89,%,I
108174,508174,,91.96,%,A
108175,508175,Content,93.39,%,A
108176,508176,Potency,,%,A
108177,508177,Content,98.84,%,A
108178,508178,,91.99,%,A
108179,508179,Content,95.05,%,I
108180,508180,Content,92.14,%,I
108181,508181,Content,98.56,%,I
108182,508182,Potency,97.94,%,I
108183,508183,Potency,93.94,%,A
108184,508184,Content,93.37,%,I
108185,508185,Potency,90.45,%,A
108186,508186,,,%,A
108187,508187,Content,98.7,%,I
108188,508188,Potency,95.29,%,A
108189,508189,,95.28,%,A
108190,508190,,91.33,%,I
108191,508191,,92.27,%,I
108192,508192,Content,95.05,%,A
108193,508193,Content,,%,A
108194,508194,Potency,90.98,%,A
108195,508195,,90.44,%,I
108196,508196,,99.49,%,A
108197,508197,Potency,93.55,%,A
108198,508198,,95.78,%,A
108199,508199,Content,92.0,%,I
108200,508200,Potency,97.18,%,I
108201,508201,Potency,93.03,%,A
108202,508202,Potency,91.23,%,A
108203,508203,Content,90.34,%,A
108204,508204,Content,95.39,%,I
108205,508205,Content,92.44,%,A
108206,508206,Potency,98.74,%,I
108207,508207,Content,90.49,%,I
108208,508208,,91.23,%,I
108209,508209,Content,96.61,%,A
108210,508210,,93.82,%,A
108211,508211,,,%,A
108212,508212,Content,99.48,%,I
108213,508213,Content,,%,A
108214,508214,,95.07,%,I
108215,508215,Content,90.93,%,I
108216,508216,Content,98.88,%,A
108217,508217,Content,90.63,%,I
108218,508218,Content,90.44,%,I
108219,508219,Potency,97.86,%,A
108220,508220,,,%,I
108221,508221,,99.93,%,A
108222,508222,Potency,94.9,%,A
108223,508223,Content,95.33,%,A
108224,508224,Potency,90.18,%,A
108225,508225,Potency,91.75,%,I
108226,508226,Potency,94.07,%,I
108227,508227,Potency,92.67,%,I
108228,508228,Potency,90.15,%,I
108229,508229,Potency,97.94,%,A
108230,508230,Potency,99.72,%,A
108231,508231,Potency,95.38,%,I
108232,508232,Potency,90.6,%,I
108233,508233,,97.6,%,I
108234,508234,,,%,I
108235,508235,Potency,92.69,%,A
108236,508236,Content,97.69,%,I
108237,508237,Potency,97.79,%,A
108238,508238,Potency,,%,A
108239,508239,Content,91.29,%,A
108240,508240,Potency,92.79,%,A
108241,508241,,91.05,%,I
108242,508242,Potency,98.68,%,A
108243,508243,,96.36,%,I
108244,508244,,99.68,%,I
108245,508245,Content,90.57,%,I
108246,508246,,94.32,%,A
108247,508247,Potency,96.42,%,A
108248,508248,Potency,98.94,%,I
108249,508249,,97.41,%,A
108250,508250,Potency,99.57,%,A
108251,508251,Content,93.15,%,A
108252,508252,Content,,%,I
108253,508253,Potency,92.47,%,I
108254,508254,Content,96.06,%,I
108255,508255,,94.83,%,I
108256,508256,,93.11,%,A
108257,508257,Potency,96.84,%,I
108258,508258,Content,94.67,%,I
108259,508259,Content,98.58,%,A
108260,508260,Potency,98.22,%,A
108261,508261,Content,90.07,%,I
108262,508262,Content,94.4,%,A
108263,508263,,95.36,%,A
108264,508264,,91.77,%,I
108265,508265,Content,90.72,%,I
108266,508266,,,%,A
108267,508267,,94.36,%,A
108268,508268,Content,95.42,%,A
108269,508269,,93.22,%,A
108270,508270,Potency,91.63,%,I
108271,508271,Potency,97.47,%,I
108272,508272,Content,96.95,%,I
108273,508273,Content,92.23,%,A
108274,508274,Content,96.29,%,A
108275,508275,Potency,97.35,%,A
108276,508276,Potency,,%,I
108277,508277,Potency,96.02,%,I
108278,508278,Potency,97.26,%,I
108279,508279,,92.72,%,I
108280,508280,,91.13,%,A
108281,508281,Content,90.29,%,A
108282,508282,Potency,98.64,%,A
108283,508283,Content,93.52,%,I
108284,508284,Potency,92.28,%,I
108285,508285,Potency,,%,I
108286,508286,Potency,93.26,%,A
108287,508287,Potency,90.09,%,A
108288,508288,Content,96.79,%,I
108289,508289,,99.46,%,I
108290,508290,Potency,97.85,%,I
108291,508291,,97.42,%,I
108292,508292,Potency,,%,I
108293,508293,,97.41,%,A
108294,508294,Potency,,%,A
108295,508295,Potency,,%,I
108296,508296,Content,95.95,%,A
108297,508297,Potency,96.19,%,A
108298,508298,,99.06,%,A
108299,508299,Potency,99.81,%,I
108300,508300,Potency,93.88,%,I
108301,508301,,92.31,%,A
108302,508302,,93.47,%,A
108303,508303,,91.65,%,A
108304,508304,Content,99.91,%,A
108305,508305,Potency,99.27,%,I
108306,508306,Content,97.68,%,I
108307,508307,Potency,96.6,%,I
108308,508308,Content,97.86,%,I
108309,508309,Potency,98.39,%,A
108310,508310,Content,,%,A
108311,508311,,99.27,%,A
108312,508312,,95.78,%,I
108313,508313,Potency,96.2,%,A
108314,508314,Potency,95.03,%,A
108315,508315,,94.69,%,A
108316,508316,,91.52,%,A
108317,508317,Content,93.5,%,I
108318,508318,Potency,90.3,%,A
108319,508319,Content,95.01,%,A
108320,508320,Potency,96.19,%,I
108321,508321,,92.08,%,I
108322,508322,,97.64,%,A
108323,508323,,92.29,%,I
108324,508324,Content,90.05,%,A
108325,508325,Content,99.14,%,I
108326,508326,Content,,%,A
108327,508327,,93.01,%,A
108328,508328,Content,93.23,%,I
108329,508329,,91.54,%,A
108330,508330,Content,94.46,%,A
108331,508331,,98.01,%,A
108332,508332,Potency,,%,A
108333,508333,Content,92.07,%,A
108334,508334,Potency,94.11,%,I
108335,508335,Content,95.45,%,I
