lot_number,item_description
LBL109398,BatchB
LBL109399,BatchA
LBL109400,BatchB
LBL109401,BatchA
LBL109402,BatchA
LBL109403,BatchA
LBL109404,BatchC
LBL109405,BatchC
LBL109406,BatchC
LBL109407,BatchB
LBL109408,BatchC
LBL109409,BatchC
LBL109410,BatchC
LBL109411,BatchC
LBL109412,BatchA
LBL109413,BatchC
LBL109414,BatchA
LBL109415,BatchB
LBL109416,BatchC
LBL109417,BatchB
LBL109418,BatchC
LBL109419,BatchA
LBL109420,BatchA
LBL109421,BatchC
LBL109422,BatchA
LBL109423,BatchC
LBL109424,BatchB
LBL109425,BatchB
LBL109426,BatchA
LBL109427,BatchC
LBL109428,BatchC
LBL109429,BatchC
LBL109430,BatchC
LBL109431,BatchB
LBL109432,BatchB
LBL109433,BatchB
LBL109434,BatchA
LBL109435,BatchA
LBL109436,BatchA
LBL109437,BatchC
LBL109438,BatchB
LBL109439,BatchA
LBL109440,BatchB
LBL109441,BatchC
LBL109442,BatchA
LBL109443,BatchB
LBL109444,BatchC
LBL109445,BatchB
LBL109446,BatchA
LBL109447,BatchB
LBL109448,BatchB
LBL109449,BatchC
LBL109450,BatchA
LBL109451,BatchB
LBL109452,BatchC
LBL109453,BatchA
LBL109454,BatchA
LBL109455,BatchA
LBL109456,BatchC
LBL109457,BatchB
LBL109458,BatchA
LBL109459,BatchC
LBL109460,BatchA
LBL109461,BatchC
LBL109462,BatchC
LBL109463,BatchA
LBL109464,BatchC
LBL109465,BatchA
LBL109466,BatchA
LBL109467,BatchB
LBL109468,BatchA
LBL109469,BatchB
LBL109470,BatchC
LBL109471,BatchA
LBL109472,BatchC
LBL109473,BatchC
LBL109474,BatchA
LBL109475,BatchA
LBL109476,BatchA
LBL109477,BatchB
LBL109478,BatchA
LBL109479,BatchC
LBL109480,BatchB
LBL109481,BatchC
LBL109482,BatchA
LBL109483,BatchC
LBL109484,BatchA
LBL109485,BatchC
LBL109486,BatchA
LBL109487,BatchB
LBL109488,BatchB
LBL109489,BatchB
LBL109490,BatchB
LBL109491,BatchA
LBL109492,BatchC
LBL109493,BatchA
LBL109494,BatchB
LBL109495,BatchA
LBL109496,BatchA
LBL109497,BatchB
LBL109498,BatchA
LBL109499,BatchA
LBL109500,BatchA
LBL109501,BatchC
LBL109502,BatchA
LBL109503,BatchC
LBL109504,BatchB
LBL109505,BatchC
LBL109506,BatchB
LBL109507,BatchB
LBL109508,BatchC
LBL109509,BatchC
LBL109510,BatchC
LBL109511,BatchA
LBL109512,BatchC
LBL109513,BatchB
LBL109514,BatchA
LBL109515,BatchB
LBL109516,BatchB
LBL109517,BatchA
LBL109518,BatchC
LBL109519,BatchB
LBL109520,BatchC
LBL109521,BatchA
LBL109522,BatchA
LBL109523,BatchB
LBL109524,BatchB
LBL109525,BatchB
LBL109526,BatchA
LBL109527,BatchB
LBL109528,BatchB
LBL109529,BatchB
LBL109530,BatchC
LBL109531,BatchA
LBL109532,BatchB
LBL109533,BatchA
LBL109534,BatchB
LBL109535,BatchC
LBL109536,BatchB
LBL109537,BatchB
LBL109538,BatchC
LBL109539,BatchA
LBL109540,BatchA
LBL109541,BatchC
LBL109542,BatchA
LBL109543,BatchC
LBL109544,BatchA
LBL109545,BatchC
LBL109546,BatchA
LBL109547,BatchA
LBL109548,BatchB
LBL109549,BatchC
LBL109550,BatchA
LBL109551,BatchB
LBL109552,BatchB
LBL109553,BatchA
LBL109554,BatchC
LBL109555,BatchA
LBL109556,BatchA
LBL109557,BatchB
LBL109558,BatchB
LBL109559,BatchA
LBL109560,BatchC
LBL109561,BatchC
LBL109562,BatchC
LBL109563,BatchB
LBL109564,BatchB
LBL109565,BatchC
LBL109566,BatchB
LBL109567,BatchB
LBL109568,BatchA
LBL109569,BatchB
LBL109570,BatchA
LBL109571,BatchB
LBL109572,BatchB
LBL109573,BatchC
LBL109574,BatchA
LBL109575,BatchC
LBL109576,BatchB
LBL109577,BatchA
LBL109578,BatchB
LBL109579,BatchC
LBL109580,BatchB
LBL109581,BatchC
LBL109582,BatchA
LBL109583,BatchA
LBL109584,BatchC
LBL109585,BatchB
LBL109586,BatchC
LBL109587,BatchB
LBL109588,BatchB
LBL109589,BatchA
LBL109590,BatchB
LBL109591,BatchA
LBL109592,BatchA
LBL109593,BatchB
LBL109594,BatchB
LBL109595,BatchC
LBL109596,BatchB
LBL109597,BatchB
LBL109598,BatchA
LBL109599,BatchA
LBL109600,BatchC
LBL109601,BatchA
LBL109602,BatchB
LBL109603,BatchA
LBL109604,BatchC
LBL109605,BatchC
LBL109606,BatchB
LBL109607,BatchC
LBL109608,BatchC
LBL109609,BatchC
LBL109610,BatchC
LBL109611,BatchC
LBL109612,BatchA
LBL109613,BatchC
LBL109614,BatchC
LBL109615,BatchC
LBL109616,BatchB
LBL109617,BatchA
LBL109618,BatchB
LBL109619,BatchB
LBL109620,BatchC
LBL109621,BatchA
LBL109622,BatchA
LBL109623,BatchB
LBL109624,BatchC
LBL109625,BatchC
LBL109626,BatchA
LBL109627,BatchB
LBL109628,BatchB
LBL109629,BatchA
LBL109630,BatchC
LBL109631,BatchB
LBL109632,BatchA
LBL109633,BatchC
LBL109634,BatchA
LBL109635,BatchC
LBL109636,BatchC
LBL109637,BatchA
LBL109638,BatchB
LBL109639,BatchC
LBL109640,BatchC
LBL109641,BatchB
LBL109642,BatchC
LBL109643,BatchA
LBL109644,BatchB
LBL109645,BatchA
LBL109646,BatchA
LBL109647,BatchB
LBL109648,BatchB
LBL109649,BatchC
LBL109650,BatchA
LBL109651,BatchC
LBL109652,BatchC
LBL109653,BatchA
LBL109654,BatchC
LBL109655,BatchB
LBL109656,BatchB
LBL109657,BatchC
LBL109658,BatchA
LBL109659,BatchB
LBL109660,BatchA
LBL109661,BatchA
LBL109662,BatchB
LBL109663,BatchC
LBL109664,BatchA
LBL109665,BatchA
LBL109666,BatchB
LBL109667,BatchC
LBL109668,BatchC
LBL109669,BatchC
LBL109670,BatchA
LBL109671,BatchA
LBL109672,BatchA
LBL109673,BatchB
LBL109674,BatchC
LBL109675,BatchB
LBL109676,BatchC
LBL109677,BatchC
LBL109678,BatchA
LBL109679,BatchC
LBL109680,BatchB
LBL109681,BatchC
LBL109682,BatchA
LBL109683,BatchB
LBL109684,BatchA
LBL109685,BatchA
LBL109686,BatchB
LBL109687,BatchA
LBL109688,BatchB
LBL109689,BatchC
LBL109690,BatchC
LBL109691,BatchB
LBL109692,BatchA
LBL109693,BatchA
LBL109694,BatchC
LBL109695,BatchA
LBL109696,BatchA
LBL109697,BatchA
LBL109698,BatchB
LBL109699,BatchB
LBL109700,BatchA
LBL109701,BatchB
LBL109702,BatchA
LBL109703,BatchB
LBL109704,BatchA
LBL109705,BatchB
LBL109706,BatchB
LBL109707,BatchA
LBL109708,BatchA
LBL109709,BatchC
LBL109710,BatchB
LBL109711,BatchC
LBL109712,BatchA
LBL109713,BatchC
LBL109714,BatchC
LBL109715,BatchA
LBL109716,BatchA
LBL109717,BatchA
LBL109718,BatchC
LBL109719,BatchA
LBL109720,BatchB
LBL109721,BatchC
LBL109722,BatchC
LBL109723,BatchC
LBL109724,BatchB
LBL109725,BatchA
LBL109726,BatchC
LBL109727,BatchC
LBL109728,BatchA
LBL109729,BatchB
LBL109730,BatchB
LBL109731,BatchB
LBL109732,BatchB
LBL109733,BatchB
LBL109734,BatchB
LBL109735,BatchA
LBL109736,BatchB
LBL109737,BatchC
LBL109738,BatchB
LBL109739,BatchA
LBL109740,BatchA
LBL109741,BatchB
LBL109742,BatchB
LBL109743,BatchA
LBL109744,BatchA
LBL109745,BatchB
LBL109746,BatchB
LBL109747,BatchB
LBL109748,BatchB
LBL109749,BatchA
LBL109750,BatchB
LBL109751,BatchA
LBL109752,BatchC
LBL109753,BatchC
LBL109754,BatchA
LBL109755,BatchA
LBL109756,BatchA
LBL109757,BatchC
LBL109758,BatchA
LBL109759,BatchA
LBL109760,BatchB
LBL109761,BatchC
LBL109762,BatchA
LBL109763,BatchA
LBL109764,BatchC
LBL109765,BatchC
LBL109766,BatchA
LBL109767,BatchB
LBL109768,BatchA
LBL109769,BatchB
LBL109770,BatchB
LBL109771,BatchA
LBL109772,BatchA
LBL109773,BatchB
LBL109774,BatchC
LBL109775,BatchC
LBL109776,BatchC
LBL109777,BatchA
LBL109778,BatchA
LBL109779,BatchA
LBL109780,BatchA
LBL109781,BatchA
LBL109782,BatchB
LBL109783,BatchA
LBL109784,BatchA
LBL109785,BatchB
LBL109786,BatchA
LBL109787,BatchA
LBL109788,BatchC
LBL109789,BatchB
LBL109790,BatchC
LBL109791,BatchA
LBL109792,BatchA
LBL109793,BatchC
LBL109794,BatchC
LBL109795,BatchB
LBL109796,BatchC
LBL109797,BatchC
LBL109798,BatchA
LBL109799,BatchA
LBL109800,BatchA
LBL109801,BatchC
LBL109802,BatchC
LBL109803,BatchC
LBL109804,BatchA
LBL109805,BatchC
LBL109806,BatchA
LBL109807,BatchB
LBL109808,BatchA
LBL109809,BatchC
LBL109810,BatchB
LBL109811,BatchA
LBL109812,BatchC
LBL109813,BatchB
LBL109814,BatchB
LBL109815,BatchC
LBL109816,BatchC
LBL109817,BatchB
LBL109818,BatchB
LBL109819,BatchA
LBL109820,BatchA
LBL109821,BatchC
LBL109822,BatchC
LBL109823,BatchB
LBL109824,BatchB
LBL109825,BatchC
LBL109826,BatchC
LBL109827,BatchC
LBL109828,BatchC
LBL109829,BatchB
LBL109830,BatchC
LBL109831,BatchC
LBL109832,BatchB
LBL109833,BatchB
LBL109834,BatchC
LBL109835,BatchC
LBL109836,BatchA
LBL109837,BatchB
LBL109838,BatchA
LBL109839,BatchB
LBL109840,BatchC
LBL109841,BatchC
LBL109842,BatchB
LBL109843,BatchC
LBL109844,BatchB
LBL109845,BatchB
LBL109846,BatchC
LBL109847,BatchC
LBL109848,BatchC
LBL109849,BatchA
LBL109850,BatchB
LBL109851,BatchA
LBL109852,BatchA
LBL109853,BatchB
LBL109854,BatchC
LBL109855,BatchA
LBL109856,BatchA
LBL109857,BatchB
LBL109858,BatchA
LBL109859,BatchC
LBL109860,BatchC
LBL109861,BatchB
LBL109862,BatchA
LBL109863,BatchB
LBL109864,BatchA
LBL109865,BatchB
LBL109866,BatchC
LBL109867,BatchA
LBL109868,BatchA
LBL109869,BatchB
LBL109870,BatchC
LBL109871,BatchA
LBL109872,BatchB
LBL109873,BatchB
LBL109874,BatchA
LBL109875,BatchA
LBL109876,BatchA
LBL109877,BatchA
LBL109878,BatchA
LBL109879,BatchC
LBL109880,BatchC
LBL109881,BatchB
LBL109882,BatchA
LBL109883,BatchC
LBL109884,BatchA
LBL109885,BatchA
LBL109886,BatchA
LBL109887,BatchA
LBL109888,BatchC
LBL109889,BatchC
LBL109890,BatchB
LBL109891,BatchB
LBL109892,BatchB
LBL109893,BatchB
LBL109894,BatchA
LBL109895,BatchC
LBL109896,BatchA
LBL109897,BatchA
LBL109898,BatchC
LBL109899,BatchA
LBL109900,BatchB
LBL109901,BatchC
LBL109902,BatchA
LBL109903,BatchA
LBL109904,BatchB
LBL109905,BatchB
LBL109906,BatchB
LBL109907,BatchB
LBL109908,BatchB
LBL109909,BatchA
LBL109910,BatchC
LBL109911,BatchC
LBL109912,BatchA
LBL109913,BatchC
LBL109914,BatchA
LBL109915,BatchC
LBL109916,BatchA
LBL109917,BatchA
LBL109918,BatchC
LBL109919,BatchA
LBL109920,BatchB
LBL109921,BatchA
LBL109922,BatchA
LBL109923,BatchC
LBL109924,BatchB
LBL109925,BatchB
LBL109926,BatchC
LBL109927,BatchC
LBL109928,BatchC
LBL109929,BatchB
LBL109930,BatchC
LBL109931,BatchA
LBL109932,BatchA
LBL109933,BatchB
LBL109934,BatchB
LBL109935,BatchC
LBL109936,BatchB
LBL109937,BatchB
LBL109938,BatchA
LBL109939,BatchA
LBL109940,BatchA
LBL109941,BatchA
LBL109942,BatchC
LBL109943,BatchA
LBL109944,BatchB
LBL109945,BatchC
LBL109946,BatchA
LBL109947,BatchC
LBL109948,BatchC
LBL109949,BatchC
LBL109950,BatchA
LBL109951,BatchB
LBL109952,BatchA
LBL109953,BatchB
LBL109954,BatchB
LBL109955,BatchC
LBL109956,BatchA
LBL109957,BatchC
LBL109958,BatchB
LBL109959,BatchB
LBL109960,BatchB
LBL109961,BatchB
LBL109962,BatchB
LBL109963,BatchC
LBL109964,BatchC
LBL109965,BatchB
LBL109966,BatchB
LBL109967,BatchB
LBL109968,BatchC
LBL109969,BatchC
LBL109970,BatchB
LBL109971,BatchC
LBL109972,BatchC
LBL109973,BatchA
LBL109974,BatchA
LBL109975,BatchC
LBL109976,BatchC
LBL109977,BatchA
LBL109978,BatchB
LBL109979,BatchA
LBL109980,BatchC
LBL109981,BatchA
LBL109982,BatchC
LBL109983,BatchC
LBL109984,BatchB
LBL109985,BatchA
LBL109986,BatchB
LBL109987,BatchB
LBL109988,BatchC
LBL109989,BatchB
LBL109990,BatchC
LBL109991,BatchA
LBL109992,BatchA
LBL109993,BatchB
LBL109994,BatchC
LBL109995,BatchA
LBL109996,BatchB
LBL109997,BatchA
LBL109998,BatchB
LBL109999,BatchC
LBL110000,BatchC
LBL110001,BatchA
LBL110002,BatchC
LBL110003,BatchB
LBL110004,BatchC
LBL110005,BatchB
LBL110006,BatchA
LBL110007,BatchB
LBL110008,BatchC
LBL110009,BatchA
LBL110010,BatchB
LBL110011,BatchA
LBL110012,BatchC
LBL110013,BatchA
LBL110014,BatchC
LBL110015,BatchC
LBL110016,BatchB
LBL110017,BatchB
LBL110018,BatchC
LBL110019,BatchB
LBL110020,BatchC
LBL110021,BatchB
LBL110022,BatchA
LBL110023,BatchC
LBL110024,BatchB
LBL110025,BatchC
LBL110026,BatchB
LBL110027,BatchA
LBL110028,BatchC
LBL110029,BatchB
LBL110030,BatchC
LBL110031,BatchB
LBL110032,BatchB
LBL110033,BatchC
LBL110034,BatchB
LBL110035,BatchB
LBL110036,BatchA
LBL110037,BatchB
LBL110038,BatchA
LBL110039,BatchB
LBL110040,BatchB
LBL110041,BatchA
LBL110042,BatchB
LBL110043,BatchC
LBL110044,BatchA
LBL110045,BatchC
LBL110046,BatchC
LBL110047,BatchB
LBL110048,BatchA
LBL110049,BatchC
LBL110050,BatchC
LBL110051,BatchA
LBL110052,BatchB
LBL110053,BatchB
LBL110054,BatchC
LBL110055,BatchA
LBL110056,BatchA
LBL110057,BatchB
LBL110058,BatchB
LBL110059,BatchA
LBL110060,BatchC
LBL110061,BatchA
LBL110062,BatchA
LBL110063,BatchC
LBL110064,BatchA
LBL110065,BatchA
LBL110066,BatchB
LBL110067,BatchB
LBL110068,BatchA
LBL110069,BatchB
LBL110070,BatchA
LBL110071,BatchC
LBL110072,BatchA
LBL110073,BatchA
LBL110074,BatchC
LBL110075,BatchA
LBL110076,BatchC
LBL110077,BatchA
LBL110078,BatchB
LBL110079,BatchA
LBL110080,BatchA
LBL110081,BatchA
LBL110082,BatchA
LBL110083,BatchB
LBL110084,BatchC
LBL110085,BatchC
LBL110086,BatchC
LBL110087,BatchA
LBL110088,BatchA
LBL110089,BatchB
LBL110090,BatchC
LBL110091,BatchC
LBL110092,BatchC
LBL110093,BatchC
LBL110094,BatchA
LBL110095,BatchB
LBL110096,BatchA
LBL110097,BatchB
LBL110098,BatchA
LBL110099,BatchB
LBL110100,BatchA
LBL110101,BatchB
LBL110102,BatchA
LBL110103,BatchC
LBL110104,BatchC
LBL110105,BatchB
LBL110106,BatchC
LBL110107,BatchC
LBL110108,BatchB
LBL110109,BatchC
LBL110110,BatchC
LBL110111,BatchA
LBL110112,BatchA
LBL110113,BatchA
LBL110114,BatchB
LBL110115,BatchA
LBL110116,BatchC
LBL110117,BatchC
LBL110118,BatchB
LBL110119,BatchA
LBL110120,BatchB
LBL110121,BatchA
LBL110122,BatchC
LBL110123,BatchB
LBL110124,BatchA
LBL110125,BatchB
LBL110126,BatchC
LBL110127,BatchC
LBL110128,BatchB
LBL110129,BatchB
LBL110130,BatchC
LBL110131,BatchB
LBL110132,BatchB
LBL110133,BatchA
LBL110134,BatchA
LBL110135,BatchC
LBL110136,BatchC
LBL110137,BatchC
LBL110138,BatchA
LBL110139,BatchA
LBL110140,BatchC
LBL110141,BatchB
LBL110142,BatchB
LBL110143,BatchA
LBL110144,BatchB
LBL110145,BatchC
LBL110146,BatchC
LBL110147,BatchA
LBL110148,BatchA
LBL110149,BatchB
LBL110150,BatchC
LBL110151,BatchB
LBL110152,BatchA
LBL110153,BatchB
LBL110154,BatchC
LBL110155,BatchA
LBL110156,BatchC
LBL110157,BatchB
LBL110158,BatchA
LBL110159,BatchB
LBL110160,BatchA
LBL110161,BatchC
LBL110162,BatchA
LBL110163,BatchC
LBL110164,BatchA
LBL110165,BatchB
LBL110166,BatchA
LBL110167,BatchB
LBL110168,BatchA
LBL110169,BatchA
LBL110170,BatchC
LBL110171,BatchB
LBL110172,BatchC
LBL110173,BatchB
LBL110174,BatchA
LBL110175,BatchA
LBL110176,BatchC
LBL110177,BatchB
LBL110178,BatchA
LBL110179,BatchB
LBL110180,BatchA
LBL110181,BatchC
LBL110182,BatchB
LBL110183,BatchA
LBL110184,BatchC
LBL110185,BatchB
LBL110186,BatchB
LBL110187,BatchA
LBL110188,BatchB
LBL110189,BatchC
LBL110190,BatchA
LBL110191,BatchC
LBL110192,BatchB
LBL110193,BatchB
LBL110194,BatchA
LBL110195,BatchA
LBL110196,BatchB
LBL110197,BatchA
LBL110198,BatchC
LBL110199,BatchC
LBL110200,BatchB
LBL110201,BatchA
LBL110202,BatchB
LBL110203,BatchC
LBL110204,BatchA
LBL110205,BatchA
LBL110206,BatchA
LBL110207,BatchB
LBL110208,BatchC
LBL110209,BatchA
LBL110210,BatchA
LBL110211,BatchA
LBL110212,BatchB
LBL110213,BatchB
LBL110214,BatchB
LBL110215,BatchC
LBL110216,BatchA
LBL110217,BatchC
LBL110218,BatchC
LBL110219,BatchA
LBL110220,BatchA
LBL110221,BatchB
LBL110222,BatchC
LBL110223,BatchA
LBL110224,BatchA
LBL110225,BatchC
LBL110226,BatchC
LBL110227,BatchA
LBL110228,BatchA
LBL110229,BatchC
LBL110230,BatchB
LBL110231,BatchA
LBL110232,BatchA
LBL110233,BatchC
LBL110234,BatchB
LBL110235,BatchB
LBL110236,BatchB
LBL110237,BatchC
LBL110238,BatchA
LBL110239,BatchB
LBL110240,BatchA
LBL110241,BatchA
LBL110242,BatchC
LBL110243,BatchC
LBL110244,BatchA
LBL110245,BatchA
LBL110246,BatchB
LBL110247,BatchC
LBL110248,BatchC
LBL110249,BatchA
LBL110250,BatchA
LBL110251,BatchC
LBL110252,BatchB
LBL110253,BatchA
LBL110254,BatchA
LBL110255,BatchC
LBL110256,BatchA
LBL110257,BatchA
LBL110258,BatchA
LBL110259,BatchC
LBL110260,BatchC
LBL110261,BatchB
LBL110262,BatchA
LBL110263,BatchC
LBL110264,BatchC
LBL110265,BatchB
LBL110266,BatchC
LBL110267,BatchC
LBL110268,BatchB
LBL110269,BatchC
LBL110270,BatchA
LBL110271,BatchB
LBL110272,BatchA
LBL110273,BatchA
LBL110274,BatchC
LBL110275,BatchC
LBL110276,BatchA
LBL110277,BatchC
LBL110278,BatchA
LBL110279,BatchA
LBL110280,BatchB
LBL110281,BatchB
LBL110282,BatchB
LBL110283,BatchA
LBL110284,BatchA
LBL110285,BatchB
LBL110286,BatchC
LBL110287,BatchC
LBL110288,BatchA
LBL110289,BatchA
LBL110290,BatchC
LBL110291,BatchA
LBL110292,BatchA
LBL110293,BatchC
LBL110294,BatchC
LBL110295,BatchB
LBL110296,BatchC
LBL110297,BatchB
LBL110298,BatchC
LBL110299,BatchA
LBL110300,BatchA
LBL110301,BatchC
LBL110302,BatchA
LBL110303,BatchC
LBL110304,BatchC
LBL110305,BatchC
LBL110306,BatchC
LBL110307,BatchC
LBL110308,BatchA
LBL110309,BatchC
LBL110310,BatchC
LBL110311,BatchB
LBL110312,BatchA
LBL110313,BatchC
LBL110314,BatchB
LBL110315,BatchA
LBL110316,BatchC
LBL110317,BatchC
LBL110318,BatchB
LBL110319,BatchB
LBL110320,BatchC
LBL110321,BatchC
LBL110322,BatchB
LBL110323,BatchB
LBL110324,BatchC
LBL110325,BatchC
LBL110326,BatchB
LBL110327,BatchA
LBL110328,BatchB
LBL110329,BatchB
LBL110330,BatchB
LBL110331,BatchC
LBL110332,BatchA
LBL110333,BatchC
LBL110334,BatchC
LBL110335,BatchB
LBL110336,BatchC
LBL110337,BatchB
LBL110338,BatchB
LBL110339,BatchA
LBL110340,BatchB
LBL110341,BatchA
LBL110342,BatchB
LBL110343,BatchA
LBL110344,BatchA
LBL110345,BatchA
LBL110346,BatchC
LBL110347,BatchA
LBL110348,BatchA
LBL110349,BatchB
LBL110350,BatchB
LBL110351,BatchB
LBL110352,BatchC
LBL110353,BatchC
LBL110354,BatchA
LBL110355,BatchB
LBL110356,BatchC
LBL110357,BatchB
LBL110358,BatchA
LBL110359,BatchA
LBL110360,BatchA
LBL110361,BatchA
LBL110362,BatchA
LBL110363,BatchC
LBL110364,BatchB
LBL110365,BatchA
LBL110366,BatchA
LBL110367,BatchC
LBL110368,BatchA
LBL110369,BatchB
LBL110370,BatchA
LBL110371,BatchA
LBL110372,BatchA
LBL110373,BatchA
LBL110374,BatchB
LBL110375,BatchB
LBL110376,BatchA
LBL110377,BatchB
LBL110378,BatchB
LBL110379,BatchC
LBL110380,BatchB
LBL110381,BatchB
LBL110382,BatchC
LBL110383,BatchB
LBL110384,BatchB
LBL110385,BatchC
LBL110386,BatchC
LBL110387,BatchB
LBL110388,BatchB
LBL110389,BatchA
LBL110390,BatchA
LBL110391,BatchB
LBL110392,BatchB
LBL110393,BatchB
LBL110394,BatchA
LBL110395,BatchC
LBL110396,BatchA
LBL110397,BatchB
LBL110398,BatchB
LBL110399,BatchB
LBL110400,BatchA
LBL110401,BatchC
LBL110402,BatchC
LBL110403,BatchB
LBL110404,BatchC
LBL110405,BatchC
LBL110406,BatchA
LBL110407,BatchA
LBL110408,BatchA
LBL110409,BatchB
LBL110410,BatchA
LBL110411,BatchA
LBL110412,BatchA
LBL110413,BatchC
LBL110414,BatchA
LBL110415,BatchA
LBL110416,BatchB
LBL110417,BatchB
LBL110418,BatchA
LBL110419,BatchA
LBL110420,BatchB
LBL110421,BatchC
LBL110422,BatchC
LBL110423,BatchA
LBL110424,BatchA
LBL110425,BatchC
LBL110426,BatchC
LBL110427,BatchA
LBL110428,BatchC
LBL110429,BatchA
LBL110430,BatchA
LBL110431,BatchB
LBL110432,BatchA
LBL110433,BatchA
LBL110434,BatchA
LBL110435,BatchC
LBL110436,BatchC
LBL110437,BatchA
LBL110438,BatchB
LBL110439,BatchA
LBL110440,BatchC
LBL110441,BatchB
LBL110442,BatchB
LBL110443,BatchB
LBL110444,BatchA
LBL110445,BatchC
LBL110446,BatchA
LBL110447,BatchB
LBL110448,BatchC
LBL110449,BatchA
LBL110450,BatchC
LBL110451,BatchA
LBL110452,BatchB
LBL110453,BatchC
LBL110454,BatchC
LBL110455,BatchC
LBL110456,BatchC
LBL110457,BatchA
LBL110458,BatchC
LBL110459,BatchB
LBL110460,BatchA
LBL110461,BatchA
LBL110462,BatchA
LBL110463,BatchC
LBL110464,BatchA
LBL110465,BatchB
LBL110466,BatchA
LBL110467,BatchB
LBL110468,BatchB
LBL110469,BatchA
LBL110470,BatchB
LBL110471,BatchB
LBL110472,BatchC
LBL110473,BatchA
LBL110474,BatchA
LBL110475,BatchC
LBL110476,BatchA
LBL110477,BatchC
LBL110478,BatchA
LBL110479,BatchB
LBL110480,BatchB
LBL110481,BatchC
LBL110482,BatchC
LBL110483,BatchC
LBL110484,BatchC
LBL110485,BatchA
LBL110486,BatchC
LBL110487,BatchC
LBL110488,BatchA
LBL110489,BatchB
LBL110490,BatchB
LBL110491,BatchB
LBL110492,BatchB
LBL110493,BatchB
LBL110494,BatchB
LBL110495,BatchA
LBL110496,BatchC
LBL110497,BatchC
LBL110498,BatchA
LBL110499,BatchA
LBL110500,BatchC
LBL110501,BatchB
LBL110502,BatchB
LBL110503,BatchB
LBL110504,BatchA
LBL110505,BatchB
LBL110506,BatchC
LBL110507,BatchC
LBL110508,BatchC
LBL110509,BatchA
LBL110510,BatchB
LBL110511,BatchC
LBL110512,BatchB
LBL110513,BatchA
LBL110514,BatchA
LBL110515,BatchC
LBL110516,BatchB
LBL110517,BatchB
LBL110518,BatchC
LBL110519,BatchA
LBL110520,BatchA
LBL110521,BatchB
LBL110522,BatchC
LBL110523,BatchA
LBL110524,BatchA
LBL110525,BatchC
LBL110526,BatchA
LBL110527,BatchC
LBL110528,BatchC
LBL110529,BatchB
LBL110530,BatchB
LBL110531,BatchB
LBL110532,BatchC
LBL110533,BatchA
LBL110534,BatchB
LBL110535,BatchB
LBL110536,BatchC
LBL110537,BatchA
LBL110538,BatchC
LBL110539,BatchB
LBL110540,BatchA
LBL110541,BatchA
LBL110542,BatchA
LBL110543,BatchC
LBL110544,BatchB
LBL110545,BatchC
LBL110546,BatchC
LBL110547,BatchC
LBL110548,BatchC
LBL110549,BatchC
LBL110550,BatchC
LBL110551,BatchB
LBL110552,BatchC
LBL110553,BatchC
LBL110554,BatchC
LBL110555,BatchB
LBL110556,BatchA
LBL110557,BatchC
LBL110558,BatchC
LBL110559,BatchB
LBL110560,BatchC
LBL110561,BatchB
LBL110562,BatchC
LBL110563,BatchA
LBL110564,BatchA
LBL110565,BatchA
LBL110566,BatchB
LBL110567,BatchC
LBL110568,BatchC
LBL110569,BatchB
LBL110570,BatchB
LBL110571,BatchC
LBL110572,BatchA
LBL110573,BatchB
LBL110574,BatchC
LBL110575,BatchA
LBL110576,BatchB
LBL110577,BatchB
LBL110578,BatchB
LBL110579,BatchA
LBL110580,BatchB
LBL110581,BatchC
LBL110582,BatchA
LBL110583,BatchB
LBL110584,BatchC
LBL110585,BatchB
LBL110586,BatchC
LBL110587,BatchA
LBL110588,BatchC
LBL110589,BatchC
LBL110590,BatchB
LBL110591,BatchC
LBL110592,BatchC
LBL110593,BatchB
LBL110594,BatchB
LBL110595,BatchB
LBL110596,BatchC
LBL110597,BatchA
LBL110598,BatchC
LBL110599,BatchA
LBL110600,BatchB
LBL110601,BatchB
LBL110602,BatchB
LBL110603,BatchA
LBL110604,BatchC
LBL110605,BatchC
LBL110606,BatchA
LBL110607,BatchB
LBL110608,BatchB
LBL110609,BatchA
LBL110610,BatchB
LBL110611,BatchC
LBL110612,BatchA
LBL110613,BatchB
LBL110614,BatchB
LBL110615,BatchB
LBL110616,BatchA
LBL110617,BatchB
LBL110618,BatchB
LBL110619,BatchB
LBL110620,BatchC
LBL110621,BatchA
LBL110622,BatchB
LBL110623,BatchB
LBL110624,BatchA
LBL110625,BatchA
LBL110626,BatchB
LBL110627,BatchB
LBL110628,BatchB
LBL110629,BatchA
LBL110630,BatchA
LBL110631,BatchA
LBL110632,BatchA
LBL110633,BatchB
LBL110634,BatchB
LBL110635,BatchA
LBL110636,BatchA
LBL110637,BatchB
LBL110638,BatchA
LBL110639,BatchA
LBL110640,BatchC
LBL110641,BatchA
LBL110642,BatchB
LBL110643,BatchA
LBL110644,BatchC
LBL110645,BatchC
LBL110646,BatchB
LBL110647,BatchA
LBL110648,BatchA
LBL110649,BatchA
LBL110650,BatchA
LBL110651,BatchA
LBL110652,BatchA
LBL110653,BatchC
LBL110654,BatchA
LBL110655,BatchA
LBL110656,BatchC
LBL110657,BatchC
LBL110658,BatchC
LBL110659,BatchA
LBL110660,BatchB
LBL110661,BatchC
LBL110662,BatchA
LBL110663,BatchC
LBL110664,BatchB
LBL110665,BatchC
LBL110666,BatchB
LBL110667,BatchB
LBL110668,BatchB
