sample_number,test_number,name,entry,units,status
19604,14604,Content,93.59,%,A
19605,14605,Potency,97.86,%,A
19606,14606,Content,98.63,%,A
19607,14607,Potency,99.11,%,A
19608,14608,Content,95.0,%,A
19609,14609,Potency,98.71,%,A
19610,14610,Content,97.22,%,A
19611,14611,Potency,90.98,%,A
19612,14612,Content,97.16,%,A
19613,14613,Content,99.5,%,A
19614,14614,Potency,90.2,%,A
19615,14615,Content,94.33,%,A
19616,14616,Potency,90.79,%,A
19617,14617,Potency,98.18,%,A
19618,14618,Potency,91.4,%,A
19619,14619,Content,94.04,%,A
19620,14620,Content,91.07,%,A
19621,14621,Content,90.99,%,A
19622,14622,Potency,90.2,%,A
19623,14623,Content,93.13,%,A
19624,14624,Potency,90.07,%,A
19625,14625,Content,95.7,%,A
19626,14626,Content,96.84,%,A
19627,14627,Potency,93.36,%,A
19628,14628,Content,96.16,%,A
19629,14629,Content,91.44,%,A
19630,14630,Content,91.29,%,A
19631,14631,Potency,94.25,%,A
19632,14632,Potency,99.86,%,A
19633,14633,Content,98.62,%,A
19634,14634,Potency,96.6,%,A
19635,14635,Content,94.91,%,A
19636,14636,Potency,95.43,%,A
19637,14637,Content,99.16,%,A
19638,14638,Potency,98.77,%,A
19639,14639,Potency,94.15,%,A
19640,14640,Content,92.47,%,A
19641,14641,Potency,91.44,%,A
19642,14642,Potency,99.31,%,A
19643,14643,Potency,95.94,%,A
19644,14644,Content,96.15,%,A
19645,14645,Potency,91.88,%,A
19646,14646,Potency,93.28,%,A
19647,14647,Content,90.46,%,A
19648,14648,Content,95.09,%,A
19649,14649,Potency,92.63,%,A
19650,14650,Content,90.12,%,A
19651,14651,Content,94.21,%,A
19652,14652,Potency,92.14,%,A
19653,14653,Content,97.58,%,A
19654,14654,Content,92.41,%,A
19655,14655,Potency,90.93,%,A
19656,14656,Content,99.44,%,A
19657,14657,Potency,99.75,%,A
19658,14658,Content,90.06,%,A
19659,14659,Potency,97.26,%,A
19660,14660,Potency,90.04,%,A
19661,14661,Content,99.47,%,A
19662,14662,Potency,95.5,%,A
19663,14663,Potency,92.42,%,A
19664,14664,Content,99.56,%,A
19665,14665,Potency,92.81,%,A
19666,14666,Content,92.9,%,A
19667,14667,Content,93.2,%,A
19668,14668,Content,96.14,%,A
19669,14669,Content,92.15,%,A
19670,14670,Content,92.8,%,A
19671,14671,Content,97.96,%,A
19672,14672,Potency,95.81,%,A
19673,14673,Potency,93.69,%,A
19674,14674,Content,96.95,%,A
19675,14675,Potency,93.39,%,A
19676,14676,Content,92.91,%,A
19677,14677,Content,96.38,%,A
19678,14678,Content,98.86,%,A
19679,14679,Potency,97.24,%,A
19680,14680,Potency,98.7,%,A
19681,14681,Content,95.55,%,A
19682,14682,Potency,94.24,%,A
19683,14683,Potency,97.51,%,A
19684,14684,Potency,92.1,%,A
19685,14685,Content,97.6,%,A
19686,14686,Content,99.55,%,A
19687,14687,Potency,91.19,%,A
19688,14688,Content,95.62,%,A
19689,14689,Potency,95.38,%,A
19690,14690,Potency,90.87,%,A
19691,14691,Content,93.84,%,A
19692,14692,Potency,98.11,%,A
19693,14693,Content,92.03,%,A
19694,14694,Potency,94.8,%,A
19695,14695,Content,96.33,%,A
19696,14696,Content,96.48,%,A
19697,14697,Potency,98.3,%,A
19698,14698,Content,98.0,%,A
19699,14699,Potency,98.55,%,A
19700,14700,Content,98.57,%,A
19701,14701,Potency,92.18,%,A
19702,14702,Potency,93.52,%,A
19703,14703,Content,97.1,%,A
19704,14704,Content,91.59,%,A
19705,14705,Content,91.76,%,A
19706,14706,Content,94.25,%,A
19707,14707,Content,97.55,%,A
19708,14708,Potency,94.78,%,A
19709,14709,Content,96.86,%,A
19710,14710,Content,91.03,%,A
19711,14711,Content,91.9,%,A
19712,14712,Content,90.49,%,A
19713,14713,Potency,92.05,%,A
19714,14714,Potency,96.09,%,A
19715,14715,Content,96.26,%,A
19716,14716,Content,97.72,%,A
19717,14717,Potency,90.48,%,A
19718,14718,Potency,97.66,%,A
19719,14719,Potency,99.5,%,A
19720,14720,Potency,92.08,%,A
19721,14721,Potency,91.11,%,A
19722,14722,Content,97.25,%,A
19723,14723,Content,93.57,%,A
19724,14724,Content,90.53,%,A
19725,14725,Potency,92.86,%,A
19726,14726,Potency,99.34,%,A
19727,14727,Potency,92.1,%,A
19728,14728,Content,98.9,%,A
19729,14729,Potency,93.92,%,A
19730,14730,Content,90.95,%,A
19731,14731,Content,90.26,%,A
19732,14732,Content,90.89,%,A
19733,14733,Potency,96.96,%,A
19734,14734,Content,99.47,%,A
19735,14735,Potency,90.41,%,A
19736,14736,Potency,93.44,%,A
19737,14737,Content,93.49,%,A
19738,14738,Potency,99.9,%,A
19739,14739,Potency,94.94,%,A
19740,14740,Potency,97.1,%,A
19741,14741,Content,92.41,%,A
19742,14742,Content,96.41,%,A
19743,14743,Content,94.17,%,A
19744,14744,Potency,95.95,%,A
19745,14745,Content,99.56,%,A
19746,14746,Content,92.53,%,A
19747,14747,Potency,96.02,%,A
19748,14748,Content,93.56,%,A
19749,14749,Content,98.79,%,A
19750,14750,Potency,93.99,%,A
19751,14751,Potency,98.99,%,A
19752,14752,Content,93.75,%,A
19753,14753,Potency,95.02,%,A
19754,14754,Content,95.32,%,A
19755,14755,Content,96.08,%,A
19756,14756,Potency,92.94,%,A
19757,14757,Potency,99.94,%,A
19758,14758,Potency,90.37,%,A
19759,14759,Potency,90.5,%,A
19760,14760,Content,97.86,%,A
19761,14761,Content,99.37,%,A
19762,14762,Potency,94.14,%,A
19763,14763,Potency,98.45,%,A
19764,14764,Potency,92.77,%,A
19765,14765,Content,97.73,%,A
19766,14766,Content,96.3,%,A
19767,14767,Potency,98.66,%,A
19768,14768,Potency,98.92,%,A
19769,14769,Potency,90.11,%,A
19770,14770,Potency,95.6,%,A
19771,14771,Potency,99.13,%,A
19772,14772,Potency,90.75,%,A
19773,14773,Content,90.22,%,A
19774,14774,Potency,97.27,%,A
19775,14775,Content,94.56,%,A
19776,14776,Potency,99.49,%,A
19777,14777,Potency,97.09,%,A
19778,14778,Potency,92.85,%,A
19779,14779,Content,93.36,%,A
19780,14780,Potency,92.38,%,A
19781,14781,Potency,98.41,%,A
19782,14782,Content,94.15,%,A
19783,14783,Content,90.76,%,A
19784,14784,Content,97.56,%,A
19785,14785,Potency,92.69,%,A
19786,14786,Potency,98.63,%,A
19787,14787,Potency,96.51,%,A
19788,14788,Potency,98.59,%,A
19789,14789,Potency,94.01,%,A
19790,14790,Content,97.37,%,A
19791,14791,Content,94.47,%,A
19792,14792,Potency,96.92,%,A
19793,14793,Content,95.42,%,A
19794,14794,Potency,98.04,%,A
19795,14795,Potency,97.11,%,A
19796,14796,Content,92.41,%,A
19797,14797,Content,97.26,%,A
19798,14798,Content,99.59,%,A
19799,14799,Potency,94.05,%,A
19800,14800,Content,97.27,%,A
19801,14801,Content,95.7,%,A
19802,14802,Content,93.75,%,A
19803,14803,Content,93.36,%,A
19804,14804,Content,98.04,%,A
19805,14805,Potency,93.7,%,A
19806,14806,Potency,90.48,%,A
19807,14807,Potency,95.38,%,A
19808,14808,Content,94.97,%,A
19809,14809,Content,98.3,%,A
19810,14810,Content,99.99,%,A
19811,14811,Potency,92.27,%,A
19812,14812,Content,91.24,%,A
19813,14813,Potency,98.13,%,A
19814,14814,Potency,91.11,%,A
19815,14815,Content,98.06,%,A
19816,14816,Content,95.25,%,A
19817,14817,Content,92.28,%,A
19818,14818,Content,99.53,%,A
19819,14819,Potency,95.8,%,A
19820,14820,Content,97.13,%,A
19821,14821,Potency,96.26,%,A
19822,14822,Potency,99.54,%,A
19823,14823,Content,93.37,%,A
19824,14824,Content,95.59,%,A
19825,14825,Content,99.23,%,A
19826,14826,Content,97.32,%,A
19827,14827,Content,91.95,%,A
19828,14828,Content,92.54,%,A
19829,14829,Potency,96.84,%,A
19830,14830,Potency,95.29,%,A
19831,14831,Potency,93.64,%,A
19832,14832,Potency,99.82,%,A
19833,14833,Content,97.13,%,A
19834,14834,Potency,96.53,%,A
19835,14835,Content,90.92,%,A
19836,14836,Potency,99.53,%,A
19837,14837,Potency,93.74,%,A
19838,14838,Potency,95.54,%,A
19839,14839,Potency,96.08,%,A
19840,14840,Potency,91.64,%,A
19841,14841,Potency,92.72,%,A
19842,14842,Content,95.01,%,A
19843,14843,Content,96.71,%,A
19844,14844,Potency,96.09,%,A
19845,14845,Potency,94.31,%,A
19846,14846,Potency,92.69,%,A
19847,14847,Content,99.11,%,A
19848,14848,Potency,99.89,%,A
19849,14849,Content,96.3,%,A
19850,14850,Content,95.6,%,A
19851,14851,Content,98.48,%,A
19852,14852,Content,92.69,%,A
19853,14853,Potency,94.69,%,A
19854,14854,Potency,92.28,%,A
19855,14855,Content,92.46,%,A
19856,14856,Potency,91.4,%,A
19857,14857,Content,97.15,%,A
19858,14858,Potency,95.72,%,A
19859,14859,Content,96.46,%,A
19860,14860,Content,90.4,%,A
19861,14861,Content,97.16,%,A
19862,14862,Potency,99.13,%,A
19863,14863,Content,90.5,%,A
19864,14864,Potency,99.05,%,A
19865,14865,Potency,96.0,%,A
19866,14866,Potency,97.2,%,A
19867,14867,Potency,93.41,%,A
19868,14868,Content,95.62,%,A
19869,14869,Content,98.8,%,A
19870,14870,Potency,99.84,%,A
19871,14871,Content,98.27,%,A
19872,14872,Content,91.42,%,A
19873,14873,Content,96.14,%,A
19874,14874,Potency,99.26,%,A
19875,14875,Content,96.33,%,A
19876,14876,Potency,98.13,%,A
19877,14877,Content,96.87,%,A
19878,14878,Potency,91.85,%,A
19879,14879,Potency,94.61,%,A
19880,14880,Potency,90.51,%,A
19881,14881,Content,99.0,%,A
19882,14882,Content,95.76,%,A
19883,14883,Content,98.86,%,A
19884,14884,Potency,98.55,%,A
19885,14885,Content,93.44,%,A
19886,14886,Potency,92.72,%,A
19887,14887,Potency,99.83,%,A
19888,14888,Potency,97.03,%,A
19889,14889,Potency,91.34,%,A
19890,14890,Content,90.31,%,A
19891,14891,Potency,96.6,%,A
19892,14892,Content,91.87,%,A
19893,14893,Content,91.79,%,A
19894,14894,Potency,91.01,%,A
19895,14895,Potency,94.66,%,A
19896,14896,Potency,99.55,%,A
19897,14897,Content,96.8,%,A
19898,14898,Content,97.78,%,A
19899,14899,Content,91.4,%,A
19900,14900,Potency,93.99,%,A
19901,14901,Content,91.93,%,A
19902,14902,Potency,96.89,%,A
19903,14903,Potency,90.07,%,A
19904,14904,Potency,99.17,%,A
19905,14905,Potency,92.82,%,A
19906,14906,Content,99.65,%,A
19907,14907,Potency,94.04,%,A
19908,14908,Content,95.43,%,A
19909,14909,Potency,97.14,%,A
19910,14910,Content,99.37,%,A
19911,14911,Potency,94.1,%,A
19912,14912,Content,90.22,%,A
19913,14913,Content,99.26,%,A
19914,14914,Potency,96.88,%,A
19915,14915,Potency,98.54,%,A
19916,14916,Potency,98.88,%,A
19917,14917,Content,93.06,%,A
19918,14918,Potency,90.53,%,A
19919,14919,Potency,92.33,%,A
19920,14920,Potency,96.26,%,A
19921,14921,Potency,97.22,%,A
19922,14922,Potency,90.41,%,A
19923,14923,Content,94.95,%,A
19924,14924,Potency,90.07,%,A
19925,14925,Potency,95.11,%,A
19926,14926,Potency,96.47,%,A
19927,14927,Content,97.82,%,A
19928,14928,Content,95.51,%,A
19929,14929,Content,92.12,%,A
19930,14930,Potency,97.14,%,A
19931,14931,Potency,99.33,%,A
19932,14932,Potency,91.82,%,A
19933,14933,Potency,94.43,%,A
19934,14934,Content,91.43,%,A
19935,14935,Content,93.33,%,A
19936,14936,Potency,96.24,%,A
19937,14937,Content,90.13,%,A
19938,14938,Content,92.03,%,A
19939,14939,Content,96.44,%,A
19940,14940,Content,91.4,%,A
19941,14941,Content,97.92,%,A
19942,14942,Content,93.35,%,A
19943,14943,Potency,91.9,%,A
19944,14944,Potency,99.04,%,A
19945,14945,Potency,99.09,%,A
19946,14946,Potency,98.46,%,A
19947,14947,Potency,96.71,%,A
19948,14948,Content,91.25,%,A
19949,14949,Potency,90.62,%,A
19950,14950,Content,98.18,%,A
19951,14951,Content,97.79,%,A
19952,14952,Potency,96.61,%,A
19953,14953,Potency,98.32,%,A
19954,14954,Content,92.7,%,A
19955,14955,Content,98.99,%,A
19956,14956,Content,96.62,%,A
19957,14957,Potency,91.0,%,A
19958,14958,Potency,95.61,%,A
19959,14959,Potency,95.15,%,A
19960,14960,Content,97.5,%,A
19961,14961,Content,94.3,%,A
19962,14962,Content,96.37,%,A
19963,14963,Potency,99.91,%,A
19964,14964,Content,90.06,%,A
19965,14965,Content,91.79,%,A
19966,14966,Potency,92.62,%,A
19967,14967,Content,91.44,%,A
19968,14968,Content,99.31,%,A
19969,14969,Content,93.76,%,A
19970,14970,Content,90.69,%,A
19971,14971,Potency,99.33,%,A
19972,14972,Potency,92.56,%,A
19973,14973,Content,90.78,%,A
19974,14974,Potency,93.55,%,A
19975,14975,Content,97.96,%,A
19976,14976,Content,90.13,%,A
19977,14977,Content,96.69,%,A
19978,14978,Potency,92.39,%,A
19979,14979,Content,90.63,%,A
19980,14980,Content,96.95,%,A
19981,14981,Content,99.52,%,A
19982,14982,Potency,93.65,%,A
19983,14983,Potency,95.57,%,A
19984,14984,Content,98.76,%,A
19985,14985,Content,96.33,%,A
19986,14986,Potency,94.09,%,A
19987,14987,Potency,90.82,%,A
19988,14988,Content,95.02,%,A
19989,14989,Potency,95.03,%,A
19990,14990,Potency,93.85,%,A
19991,14991,Potency,90.36,%,A
19992,14992,Content,93.8,%,A
19993,14993,Content,91.62,%,A
19994,14994,Content,99.49,%,A
19995,14995,Content,98.44,%,A
19996,14996,Potency,94.58,%,A
19997,14997,Content,90.34,%,A
19998,14998,Potency,96.78,%,A
19999,14999,Potency,91.17,%,A
20000,15000,Content,94.92,%,A
20001,15001,Potency,99.45,%,A
20002,15002,Potency,99.47,%,A
20003,15003,Content,90.09,%,A
20004,15004,Potency,95.92,%,A
20005,15005,Content,90.86,%,A
20006,15006,Potency,99.62,%,A
20007,15007,Content,99.24,%,A
20008,15008,Potency,98.31,%,A
20009,15009,Content,91.8,%,A
20010,15010,Potency,95.87,%,A
20011,15011,Content,91.94,%,A
20012,15012,Potency,90.74,%,A
20013,15013,Content,98.72,%,A
20014,15014,Potency,95.08,%,A
20015,15015,Potency,92.56,%,A
20016,15016,Potency,99.6,%,A
20017,15017,Content,97.51,%,A
20018,15018,Potency,97.53,%,A
20019,15019,Content,96.37,%,A
20020,15020,Potency,93.99,%,A
20021,15021,Content,97.37,%,A
20022,15022,Content,91.58,%,A
20023,15023,Potency,99.67,%,A
20024,15024,Potency,92.01,%,A
20025,15025,Potency,98.7,%,A
20026,15026,Content,94.75,%,A
20027,15027,Potency,99.32,%,A
20028,15028,Content,97.06,%,A
20029,15029,Content,93.13,%,A
20030,15030,Content,98.5,%,A
20031,15031,Content,98.16,%,A
20032,15032,Content,96.62,%,A
20033,15033,Potency,91.8,%,A
20034,15034,Potency,99.66,%,A
20035,15035,Content,97.87,%,A
20036,15036,Content,92.73,%,A
20037,15037,Content,95.44,%,A
20038,15038,Content,95.11,%,A
20039,15039,Content,91.6,%,A
20040,15040,Potency,95.35,%,A
20041,15041,Potency,95.99,%,A
20042,15042,Content,96.9,%,A
20043,15043,Content,96.11,%,A
20044,15044,Content,97.77,%,A
20045,15045,Content,92.14,%,A
20046,15046,Potency,96.86,%,A
20047,15047,Content,91.43,%,A
20048,15048,Content,97.5,%,A
20049,15049,Content,96.19,%,A
20050,15050,Content,97.48,%,A
20051,15051,Potency,92.45,%,A
20052,15052,Content,90.5,%,A
20053,15053,Potency,91.33,%,A
20054,15054,Content,99.45,%,A
20055,15055,Content,98.05,%,A
20056,15056,Content,99.8,%,A
20057,15057,Content,93.31,%,A
20058,15058,Content,93.0,%,A
20059,15059,Content,93.91,%,A
20060,15060,Potency,95.4,%,A
20061,15061,Potency,99.69,%,A
20062,15062,Potency,94.37,%,A
20063,15063,Content,97.73,%,A
20064,15064,Potency,96.51,%,A
20065,15065,Potency,94.94,%,A
20066,15066,Content,96.7,%,A
20067,15067,Content,95.04,%,A
20068,15068,Content,96.51,%,A
20069,15069,Potency,98.09,%,A
20070,15070,Content,92.32,%,A
20071,15071,Content,98.98,%,A
20072,15072,Potency,93.31,%,A
20073,15073,Potency,93.07,%,A
20074,15074,Potency,96.02,%,A
20075,15075,Potency,91.5,%,A
20076,15076,Potency,91.36,%,A
20077,15077,Content,99.19,%,A
20078,15078,Content,98.83,%,A
20079,15079,Potency,95.44,%,A
20080,15080,Potency,96.93,%,A
20081,15081,Potency,92.4,%,A
20082,15082,Content,94.11,%,A
20083,15083,Potency,93.58,%,A
20084,15084,Content,90.08,%,A
20085,15085,Potency,93.13,%,A
20086,15086,Content,98.81,%,A
20087,15087,Potency,93.26,%,A
20088,15088,Potency,97.63,%,A
20089,15089,Content,91.58,%,A
20090,15090,Potency,91.93,%,A
20091,15091,Potency,99.8,%,A
20092,15092,Potency,91.4,%,A
20093,15093,Potency,90.25,%,A
20094,15094,Content,98.28,%,A
20095,15095,Content,92.3,%,A
20096,15096,Content,98.35,%,A
20097,15097,Content,91.81,%,A
20098,15098,Potency,97.18,%,A
20099,15099,Potency,90.89,%,A
20100,15100,Content,98.01,%,A
20101,15101,Potency,97.76,%,A
20102,15102,Content,98.94,%,A
20103,15103,Content,98.89,%,A
20104,15104,Content,98.14,%,A
20105,15105,Content,98.84,%,A
20106,15106,Potency,92.45,%,A
20107,15107,Potency,99.73,%,A
20108,15108,Content,92.97,%,A
20109,15109,Potency,95.39,%,A
20110,15110,Potency,92.12,%,A
20111,15111,Content,98.98,%,A
20112,15112,Potency,93.19,%,A
20113,15113,Content,93.91,%,A
20114,15114,Potency,97.1,%,A
20115,15115,Potency,97.23,%,A
20116,15116,Content,95.05,%,A
20117,15117,Content,94.54,%,A
20118,15118,Potency,91.41,%,A
20119,15119,Potency,93.9,%,A
20120,15120,Content,97.41,%,A
20121,15121,Content,91.14,%,A
20122,15122,Potency,90.04,%,A
20123,15123,Content,92.27,%,A
20124,15124,Potency,96.25,%,A
20125,15125,Content,99.63,%,A
20126,15126,Content,98.78,%,A
20127,15127,Content,92.62,%,A
20128,15128,Potency,93.87,%,A
20129,15129,Potency,95.97,%,A
20130,15130,Content,98.54,%,A
20131,15131,Potency,91.39,%,A
20132,15132,Potency,93.4,%,A
20133,15133,Content,94.19,%,A
20134,15134,Potency,96.62,%,A
20135,15135,Potency,93.45,%,A
20136,15136,Potency,99.13,%,A
20137,15137,Potency,94.66,%,A
20138,15138,Potency,99.82,%,A
20139,15139,Content,99.34,%,A
20140,15140,Potency,97.43,%,A
20141,15141,Potency,99.59,%,A
20142,15142,Content,92.98,%,A
20143,15143,Potency,94.11,%,A
20144,15144,Content,94.88,%,A
20145,15145,Potency,93.87,%,A
20146,15146,Content,92.94,%,A
20147,15147,Potency,93.61,%,A
20148,15148,Content,95.52,%,A
20149,15149,Potency,95.15,%,A
20150,15150,Potency,91.87,%,A
20151,15151,Potency,94.42,%,A
20152,15152,Potency,96.65,%,A
20153,15153,Content,96.75,%,A
20154,15154,Content,99.67,%,A
20155,15155,Potency,92.23,%,A
20156,15156,Potency,93.55,%,A
20157,15157,Content,94.77,%,A
20158,15158,Potency,99.74,%,A
20159,15159,Content,98.33,%,A
20160,15160,Content,98.27,%,A
20161,15161,Potency,96.51,%,A
20162,15162,Content,99.14,%,A
20163,15163,Content,95.86,%,A
20164,15164,Potency,98.29,%,A
20165,15165,Potency,91.63,%,A
20166,15166,Potency,98.44,%,A
20167,15167,Potency,91.64,%,A
20168,15168,Content,95.24,%,A
20169,15169,Potency,99.29,%,A
20170,15170,Potency,91.27,%,A
20171,15171,Potency,94.71,%,A
20172,15172,Potency,92.55,%,A
20173,15173,Content,97.38,%,A
20174,15174,Content,90.54,%,A
20175,15175,Potency,92.51,%,A
20176,15176,Potency,98.12,%,A
20177,15177,Content,92.44,%,A
20178,15178,Content,92.42,%,A
20179,15179,Potency,99.02,%,A
20180,15180,Content,92.26,%,A
20181,15181,Content,98.92,%,A
20182,15182,Potency,98.01,%,A
20183,15183,Content,92.88,%,A
20184,15184,Potency,96.72,%,A
20185,15185,Content,90.66,%,A
20186,15186,Content,95.45,%,A
20187,15187,Potency,93.13,%,A
20188,15188,Potency,92.02,%,A
20189,15189,Content,96.6,%,A
20190,15190,Potency,90.58,%,A
20191,15191,Content,95.43,%,A
20192,15192,Potency,96.95,%,A
20193,15193,Content,90.68,%,A
20194,15194,Potency,98.19,%,A
20195,15195,Content,99.85,%,A
20196,15196,Potency,93.13,%,A
20197,15197,Content,99.65,%,A
20198,15198,Content,91.93,%,A
20199,15199,Content,97.58,%,A
20200,15200,Potency,92.38,%,A
20201,15201,Potency,91.32,%,A
20202,15202,Content,96.19,%,A
20203,15203,Potency,95.85,%,A
20204,15204,Potency,93.96,%,A
20205,15205,Potency,93.99,%,A
20206,15206,Potency,96.21,%,A
20207,15207,Content,96.3,%,A
20208,15208,Content,98.34,%,A
20209,15209,Potency,96.0,%,A
20210,15210,Potency,93.05,%,A
20211,15211,Potency,97.82,%,A
20212,15212,Potency,97.5,%,A
20213,15213,Potency,97.72,%,A
20214,15214,Content,92.11,%,A
20215,15215,Potency,100.0,%,A
20216,15216,Content,96.36,%,A
20217,15217,Content,95.63,%,A
20218,15218,Potency,94.68,%,A
20219,15219,Potency,95.82,%,A
20220,15220,Content,99.44,%,A
20221,15221,Content,96.68,%,A
20222,15222,Potency,90.32,%,A
20223,15223,Potency,90.37,%,A
20224,15224,Potency,96.2,%,A
20225,15225,Potency,99.11,%,A
20226,15226,Potency,92.35,%,A
20227,15227,Content,91.73,%,A
20228,15228,Content,90.3,%,A
20229,15229,Content,99.27,%,A
20230,15230,Content,94.11,%,A
20231,15231,Potency,92.9,%,A
20232,15232,Content,90.16,%,A
20233,15233,Potency,96.4,%,A
20234,15234,Potency,96.39,%,A
20235,15235,Potency,93.52,%,A
20236,15236,Potency,96.03,%,A
20237,15237,Potency,96.7,%,A
20238,15238,Potency,93.06,%,A
20239,15239,Potency,98.14,%,A
20240,15240,Content,93.22,%,A
20241,15241,Content,90.69,%,A
20242,15242,Content,96.85,%,A
20243,15243,Potency,95.15,%,A
20244,15244,Content,93.89,%,A
20245,15245,Content,93.31,%,A
20246,15246,Content,93.85,%,A
20247,15247,Content,95.47,%,A
20248,15248,Content,97.04,%,A
20249,15249,Potency,99.97,%,A
20250,15250,Content,92.94,%,A
20251,15251,Potency,90.42,%,A
20252,15252,Content,93.05,%,A
20253,15253,Potency,94.63,%,A
20254,15254,Content,93.64,%,A
20255,15255,Content,92.3,%,A
20256,15256,Content,95.08,%,A
20257,15257,Content,94.36,%,A
20258,15258,Potency,98.2,%,A
20259,15259,Potency,98.03,%,A
20260,15260,Content,97.6,%,A
20261,15261,Potency,92.98,%,A
20262,15262,Content,95.1,%,A
20263,15263,Potency,99.97,%,A
20264,15264,Potency,94.25,%,A
20265,15265,Content,97.69,%,A
20266,15266,Content,96.08,%,A
20267,15267,Content,97.14,%,A
20268,15268,Potency,91.29,%,A
20269,15269,Content,99.8,%,A
20270,15270,Content,92.35,%,A
20271,15271,Potency,96.86,%,A
20272,15272,Potency,92.2,%,A
20273,15273,Content,94.11,%,A
20274,15274,Content,98.4,%,A
20275,15275,Potency,92.81,%,A
20276,15276,Potency,90.55,%,A
20277,15277,Content,93.87,%,A
20278,15278,Potency,94.03,%,A
20279,15279,Content,96.23,%,A
20280,15280,Potency,90.87,%,A
20281,15281,Content,96.69,%,A
20282,15282,Content,90.81,%,A
20283,15283,Content,94.63,%,A
20284,15284,Potency,94.22,%,A
20285,15285,Potency,95.22,%,A
20286,15286,Content,94.87,%,A
20287,15287,Potency,96.72,%,A
20288,15288,Potency,95.82,%,A
20289,15289,Potency,95.53,%,A
20290,15290,Potency,93.69,%,A
20291,15291,Potency,94.03,%,A
20292,15292,Potency,96.82,%,A
20293,15293,Potency,90.53,%,A
20294,15294,Content,92.84,%,A
20295,15295,Content,90.88,%,A
20296,15296,Content,99.27,%,A
20297,15297,Content,94.23,%,A
20298,15298,Content,99.98,%,A
20299,15299,Potency,93.69,%,A
20300,15300,Content,99.72,%,A
20301,15301,Content,93.17,%,A
20302,15302,Content,94.03,%,A
20303,15303,Potency,95.05,%,A
20304,15304,Potency,97.03,%,A
20305,15305,Content,99.07,%,A
20306,15306,Content,96.28,%,A
20307,15307,Potency,91.0,%,A
20308,15308,Content,95.42,%,A
20309,15309,Potency,98.59,%,A
20310,15310,Potency,91.52,%,A
20311,15311,Potency,98.55,%,A
